date,year,month,lop,persentase,tahun_kategori,total_teus,sumber_sheet
2025-03-01,2025,3,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-03-02,2025,3,PPNP,0.0,2024,0.0,B.OPR DOM
2025-03-03,2025,3,MAA,0.0,2024,0.0,B.OPR DOM
2025-03-04,2025,3,TAS,0.0,2024,0.0,B.OPR DOM
2025-03-05,2025,3,CTP,0.0,2024,0.0,B.OPR DOM
2025-04-01,2025,4,TIL,0.0,2024,0.0,B.OPR DOM
2025-04-02,2025,4,SPI,0.0,2024,0.0,B.OPR DOM
2025-04-03,2025,4,ICN,0.0,2024,0.0,B.OPR DOM
2025-04-04,2025,4,MPN,0.0,2024,0.0,B.OPR DOM
2025-04-05,2025,4,PNJ,0.0,2024,0.0,B.OPR DOM
2025-04-06,2025,4,MAA,0.0,2024,0.0,B.OPR DOM
2025-04-07,2025,4,TAS,0.0,2024,0.0,B.OPR DOM
2025-04-08,2025,4,CTP,0.0,2024,0.0,B.OPR DOM
2025-05-01,2025,5,TANTO,0.0,2024,0.0,B.OPR DOM
2025-05-02,2025,5,SPIL,0.0,2024,0.0,B.OPR DOM
2025-05-03,2025,5,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-05-04,2025,5,ICON LINE,0.0,2024,0.0,B.OPR DOM
2025-05-05,2025,5,PPNP,0.0,2024,0.0,B.OPR DOM
2025-05-06,2025,5,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-06-07,2025,6,TANTO,0.0,2024,0.0,B.OPR DOM
2025-06-08,2025,6,SPIL,0.0,2024,0.0,B.OPR DOM
2025-06-09,2025,6,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-06-10,2025,6,ICON LINE,0.0,2024,0.0,B.OPR DOM
2025-06-11,2025,6,PPNP,0.0,2024,0.0,B.OPR DOM
2025-06-12,2025,6,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-07-01,2025,7,ICON,0.0,2024,0.0,B.OPR DOM
2025-07-02,2025,7,TANTO,0.0,2024,0.0,B.OPR DOM
2025-07-03,2025,7,SPIL,0.0,2024,0.0,B.OPR DOM
2025-07-04,2025,7,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-07-05,2025,7,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-07-06,2025,7,PPNP,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,ICON,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,TANTO,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,SPIL,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-08-01,2025,8,PPNP,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,TANTO,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,SPI,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,ICON,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-09-01,2025,9,PPNP,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,TANTO,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,SPI,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,ICON,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-10-01,2025,10,PPNP,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,TANTO,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,SPI,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,TEMAS,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,ICON,0.0,2024,0.0,B.OPR DOM
2025-11-01,2025,11,PPNP,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,TANTO,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,MERATUS,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,SPI,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,ICON,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,PPNP,0.0,2024,0.0,B.OPR DOM
2025-12-01,2025,12,TEMAS,0.0,2024,0.0,B.OPR DOM
2026-01-16,2026,1,TANTO,-0.3341,2024,0.0,B.OPR DOM
2026-01-17,2026,1,SPI,3.0673,2024,0.0,B.OPR DOM
2026-01-18,2026,1,MERATUS,4.562,2024,0.0,B.OPR DOM
2026-01-19,2026,1,TEMAS,0.0,2024,0.0,B.OPR DOM
2026-01-21,2026,1,PPNP,0.0,2024,0.0,B.OPR DOM
2026-01-22,2026,1,ICON,0.0,2024,0.0,B.OPR DOM
2024-01-01,2024,1,TANTO,0.0817,2025,0.0,B.OPR DOM
2024-01-01,2024,1,SPIL,-0.7752,2025,0.0,B.OPR DOM
2024-01-01,2024,1,MERATUS,0.0,2025,0.0,B.OPR DOM
2024-01-01,2024,1,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-01-01,2024,1,ICON,-1.0,2025,0.0,B.OPR DOM
2024-02-01,2024,2,TANTO,0.573,2025,0.0,B.OPR DOM
2024-02-01,2024,2,SPIL,-0.8255,2025,0.0,B.OPR DOM
2024-02-01,2024,2,MERATUS,0.0,2025,0.0,B.OPR DOM
2024-02-01,2024,2,TEMAS,-1.0,2025,0.0,B.OPR DOM
2024-02-01,2024,2,ICON,0.0,2025,0.0,B.OPR DOM
2024-03-01,2024,3,TANTO,1.3435,2025,0.0,B.OPR DOM
2024-03-01,2024,3,SPIL,-0.7097,2025,0.0,B.OPR DOM
2024-03-01,2024,3,MERATUS,0.0,2025,0.0,B.OPR DOM
2024-03-01,2024,3,ICON,-1.0,2025,0.0,B.OPR DOM
2024-03-01,2024,3,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-04-01,2024,4,TANTO,0.0539,2025,0.0,B.OPR DOM
2024-04-01,2024,4,SPIL,-0.7922,2025,0.0,B.OPR DOM
2024-04-01,2024,4,MERATUS,10.3492,2025,0.0,B.OPR DOM
2024-04-01,2024,4,ICON,-1.0,2025,0.0,B.OPR DOM
2024-04-01,2024,4,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-05-01,2024,5,TANTO,0.7423,2025,0.0,B.OPR DOM
2024-05-01,2024,5,SPIL,-0.814,2025,0.0,B.OPR DOM
2024-05-01,2024,5,MERATUS,10.5873,2025,0.0,B.OPR DOM
2024-05-01,2024,5,ICON,-1.0,2025,0.0,B.OPR DOM
2024-05-01,2024,5,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-06-01,2024,6,TANTO,0.5393,2025,0.0,B.OPR DOM
2024-06-01,2024,6,SPIL,-0.6373,2025,0.0,B.OPR DOM
2024-06-01,2024,6,MERATUS,12.619,2025,0.0,B.OPR DOM
2024-06-01,2024,6,ICON,-1.0,2025,0.0,B.OPR DOM
2024-06-01,2024,6,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-07-01,2024,7,TANTO,0.4353,2025,0.0,B.OPR DOM
2024-07-01,2024,7,SPIL,-0.5698,2025,0.0,B.OPR DOM
2024-07-01,2024,7,MERATUS,21.1791,2025,0.0,B.OPR DOM
2024-07-01,2024,7,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-07-01,2024,7,ICON,-0.9913,2025,0.0,B.OPR DOM
2024-08-01,2024,8,TANTO,0.37,2025,0.0,B.OPR DOM
2024-08-01,2024,8,SPIL,-0.3368,2025,0.0,B.OPR DOM
2024-08-01,2024,8,MERATUS,28.1739,2025,0.0,B.OPR DOM
2024-08-01,2024,8,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-08-01,2024,8,ICON,-0.9535,2025,0.0,B.OPR DOM
2024-08-01,2024,8,PPNP,0.6666666666666666,2025,0.0,B.OPR DOM
2024-09-01,2024,9,TANTO,0.3376,2025,0.0,B.OPR DOM
2024-09-01,2024,9,SPI,0.0028,2025,0.0,B.OPR DOM
2024-09-01,2024,9,ICON,-0.9171,2025,0.0,B.OPR DOM
2024-09-01,2024,9,MERATUS,26.6712,2025,0.0,B.OPR DOM
2024-09-01,2024,9,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-09-01,2024,9,PPNP,0.0,2025,0.0,B.OPR DOM
2024-10-01,2024,10,TANTO,0.3177,2025,0.0,B.OPR DOM
2024-10-01,2024,10,SPI,0.4249,2025,0.0,B.OPR DOM
2024-10-01,2024,10,MERATUS,6.0264,2025,0.0,B.OPR DOM
2024-10-01,2024,10,ICON,-0.9171,2025,0.0,B.OPR DOM
2024-10-01,2024,10,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-11-01,2024,11,TANTO,0.3029,2025,0.0,B.OPR DOM
2024-11-01,2024,11,SPI,0.5819,2025,0.0,B.OPR DOM
2024-11-01,2024,11,MERATUS,3.4162,2025,0.0,B.OPR DOM
2024-11-01,2024,11,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-11-01,2024,11,ICON,-0.9171,2025,0.0,B.OPR DOM
2024-11-01,2024,11,SSL,0.0,2025,0.0,B.OPR DOM
2024-12-01,2024,12,TANTO,0.2756,2025,0.0,B.OPR DOM
2024-12-01,2024,12,SPI,0.8421,2025,0.0,B.OPR DOM
2024-12-01,2024,12,MERATUS,2.5894,2025,0.0,B.OPR DOM
2024-12-01,2024,12,TEMAS,0.0,2025,0.0,B.OPR DOM
2024-12-01,2024,12,ICON,-0.9015,2025,0.0,B.OPR DOM
2025-01-01,2025,1,TANTO,0.0,2025,4397.0,B.OPR DOM
2025-01-01,2025,1,SPIL,0.0,2025,921.0,B.OPR DOM
2025-01-01,2025,1,MERATUS,0.0,2025,244.0,B.OPR DOM
2025-01-01,2025,1,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-01-01,2025,1,ICON,0.0,2025,377.0,B.OPR DOM
2025-02-01,2025,2,TANTO,0.0,2025,9153.0,B.OPR DOM
2025-02-01,2025,2,SPIL,0.0,2025,2590.0,B.OPR DOM
2025-02-01,2025,2,MERATUS,0.0,2025,817.0,B.OPR DOM
2025-02-01,2025,2,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-02-01,2025,2,ICON,0.0,2025,1096.0,B.OPR DOM
2025-03-01,2025,3,TANTO,0.0,2025,13621.0,B.OPR DOM
2025-03-01,2025,3,SPIL,0.0,2025,3112.0,B.OPR DOM
2025-03-01,2025,3,ICON LINE,0.0,2025,1333.0,B.OPR DOM
2025-03-01,2025,3,MERATUS,0.0,2025,1202.0,B.OPR DOM
2025-03-02,2025,3,PPNP,0.0,2025,178.0,B.OPR DOM
2025-03-03,2025,3,MAA,0.0,2025,0.0,B.OPR DOM
2025-03-04,2025,3,TAS,0.0,2025,0.0,B.OPR DOM
2025-03-05,2025,3,CTP,0.0,2025,0.0,B.OPR DOM
2025-04-01,2025,4,TIL,0.0,2025,16903.0,B.OPR DOM
2025-04-02,2025,4,SPI,0.0,2025,3112.0,B.OPR DOM
2025-04-03,2025,4,ICN,0.0,2025,1333.0,B.OPR DOM
2025-04-04,2025,4,MPN,0.0,2025,2094.0,B.OPR DOM
2025-04-05,2025,4,PNJ,0.0,2025,178.0,B.OPR DOM
2025-04-06,2025,4,MAA,0.0,2025,0.0,B.OPR DOM
2025-04-07,2025,4,TAS,0.0,2025,0.0,B.OPR DOM
2025-04-08,2025,4,CTP,0.0,2025,0.0,B.OPR DOM
2025-05-01,2025,5,TANTO,0.0,2025,22186.0,B.OPR DOM
2025-05-02,2025,5,SPIL,0.0,2025,2431.0,B.OPR DOM
2025-05-03,2025,5,MERATUS,0.0,2025,2281.0,B.OPR DOM
2025-05-04,2025,5,ICON LINE,0.0,2025,1333.0,B.OPR DOM
2025-05-05,2025,5,PPNP,0.0,2025,178.0,B.OPR DOM
2025-05-06,2025,5,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-06-07,2025,6,TANTO,0.0,2025,27674.0,B.OPR DOM
2025-06-08,2025,6,SPIL,0.0,2025,2468.0,B.OPR DOM
2025-06-09,2025,6,MERATUS,0.0,2025,2345.0,B.OPR DOM
2025-06-10,2025,6,ICON LINE,0.0,2025,1333.0,B.OPR DOM
2025-06-11,2025,6,PPNP,0.0,2025,178.0,B.OPR DOM
2025-06-12,2025,6,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-07-01,2025,7,ICON,0.0,2025,1333.0,B.OPR DOM
2025-07-02,2025,7,TANTO,0.0,2025,33129.0,B.OPR DOM
2025-07-03,2025,7,SPIL,0.0,2025,3650.0,B.OPR DOM
2025-07-04,2025,7,MERATUS,0.0,2025,3405.0,B.OPR DOM
2025-07-05,2025,7,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-07-06,2025,7,PPNP,0.0,2025,178.0,B.OPR DOM
2025-08-01,2025,8,ICON,0.0,2025,1333.0,B.OPR DOM
2025-08-01,2025,8,TANTO,0.0,2025,36676.0,B.OPR DOM
2025-08-01,2025,8,SPIL,0.0,2025,3650.0,B.OPR DOM
2025-08-01,2025,8,MERATUS,0.0,2025,3654.0,B.OPR DOM
2025-08-01,2025,8,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-08-01,2025,8,PPNP,0.0,2025,236.0,B.OPR DOM
2025-09-01,2025,9,TANTO,0.0,2025,39923.0,B.OPR DOM
2025-09-01,2025,9,SPI,0.0,2025,3872.0,B.OPR DOM
2025-09-01,2025,9,ICON,0.0,2025,1333.0,B.OPR DOM
2025-09-01,2025,9,MERATUS,0.0,2025,4570.0,B.OPR DOM
2025-09-01,2025,9,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-09-01,2025,9,PPNP,0.0,2025,236.0,B.OPR DOM
2025-10-01,2025,10,TANTO,0.0,2025,44681.0,B.OPR DOM
2025-10-01,2025,10,SPI,0.0,2025,2664.0,B.OPR DOM
2025-10-01,2025,10,MERATUS,0.0,2025,4933.0,B.OPR DOM
2025-10-01,2025,10,ICON,0.0,2025,1333.0,B.OPR DOM
2025-10-01,2025,10,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-10-01,2025,10,PPNP,0.0,2025,181.0,B.OPR DOM
2025-11-01,2025,11,TANTO,0.0,2025,47062.0,B.OPR DOM
2025-11-01,2025,11,SPI,0.0,2025,3768.0,B.OPR DOM
2025-11-01,2025,11,MERATUS,0.0,2025,5389.0,B.OPR DOM
2025-11-01,2025,11,TEMAS,0.0,2025,0.0,B.OPR DOM
2025-11-01,2025,11,ICON,0.0,2025,1535.0,B.OPR DOM
2025-11-01,2025,11,PPNP,0.0,2025,181.0,B.OPR DOM
2025-12-01,2025,12,TANTO,0.0,2025,1262.0,B.OPR DOM
2025-12-01,2025,12,MERATUS,0.0,2025,731.0,B.OPR DOM
2025-12-01,2025,12,SPI,0.0,2025,1143.0,B.OPR DOM
2025-12-01,2025,12,ICON,0.0,2025,0.0,B.OPR DOM
2025-12-01,2025,12,PPNP,0.0,2025,0.0,B.OPR DOM
2025-12-01,2025,12,TEMAS,0.0,2025,0.0,B.OPR DOM
2026-01-16,2026,1,TANTO,-0.3341,2025,0.0,B.OPR DOM
2026-01-17,2026,1,SPI,3.0673,2025,0.0,B.OPR DOM
2026-01-18,2026,1,MERATUS,4.562,2025,0.0,B.OPR DOM
2026-01-19,2026,1,TEMAS,0.0,2025,0.0,B.OPR DOM
2026-01-21,2026,1,PPNP,0.0,2025,0.0,B.OPR DOM
2026-01-22,2026,1,ICON,0.0,2025,0.0,B.OPR DOM
2024-01-01,2024,1,TANTO,0.0817,2026,0.0,B.OPR DOM
2024-01-01,2024,1,SPIL,-0.7752,2026,0.0,B.OPR DOM
2024-01-01,2024,1,MERATUS,0.0,2026,0.0,B.OPR DOM
2024-01-01,2024,1,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-01-01,2024,1,ICON,-1.0,2026,0.0,B.OPR DOM
2024-02-01,2024,2,TANTO,0.573,2026,0.0,B.OPR DOM
2024-02-01,2024,2,SPIL,-0.8255,2026,0.0,B.OPR DOM
2024-02-01,2024,2,MERATUS,0.0,2026,0.0,B.OPR DOM
2024-02-01,2024,2,TEMAS,-1.0,2026,0.0,B.OPR DOM
2024-02-01,2024,2,ICON,0.0,2026,0.0,B.OPR DOM
2024-03-01,2024,3,TANTO,1.3435,2026,0.0,B.OPR DOM
2024-03-01,2024,3,SPIL,-0.7097,2026,0.0,B.OPR DOM
2024-03-01,2024,3,MERATUS,0.0,2026,0.0,B.OPR DOM
2024-03-01,2024,3,ICON,-1.0,2026,0.0,B.OPR DOM
2024-03-01,2024,3,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-04-01,2024,4,TANTO,0.0539,2026,0.0,B.OPR DOM
2024-04-01,2024,4,SPIL,-0.7922,2026,0.0,B.OPR DOM
2024-04-01,2024,4,MERATUS,10.3492,2026,0.0,B.OPR DOM
2024-04-01,2024,4,ICON,-1.0,2026,0.0,B.OPR DOM
2024-04-01,2024,4,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-05-01,2024,5,TANTO,0.7423,2026,0.0,B.OPR DOM
2024-05-01,2024,5,SPIL,-0.814,2026,0.0,B.OPR DOM
2024-05-01,2024,5,MERATUS,10.5873,2026,0.0,B.OPR DOM
2024-05-01,2024,5,ICON,-1.0,2026,0.0,B.OPR DOM
2024-05-01,2024,5,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-06-01,2024,6,TANTO,0.5393,2026,0.0,B.OPR DOM
2024-06-01,2024,6,SPIL,-0.6373,2026,0.0,B.OPR DOM
2024-06-01,2024,6,MERATUS,12.619,2026,0.0,B.OPR DOM
2024-06-01,2024,6,ICON,-1.0,2026,0.0,B.OPR DOM
2024-06-01,2024,6,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-07-01,2024,7,TANTO,0.4353,2026,0.0,B.OPR DOM
2024-07-01,2024,7,SPIL,-0.5698,2026,0.0,B.OPR DOM
2024-07-01,2024,7,MERATUS,21.1791,2026,0.0,B.OPR DOM
2024-07-01,2024,7,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-07-01,2024,7,ICON,-0.9913,2026,0.0,B.OPR DOM
2024-08-01,2024,8,TANTO,0.37,2026,0.0,B.OPR DOM
2024-08-01,2024,8,SPIL,-0.3368,2026,0.0,B.OPR DOM
2024-08-01,2024,8,MERATUS,28.1739,2026,0.0,B.OPR DOM
2024-08-01,2024,8,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-08-01,2024,8,ICON,-0.9535,2026,0.0,B.OPR DOM
2024-08-01,2024,8,PPNP,0.6666666666666666,2026,0.0,B.OPR DOM
2024-09-01,2024,9,TANTO,0.3376,2026,0.0,B.OPR DOM
2024-09-01,2024,9,SPI,0.0028,2026,0.0,B.OPR DOM
2024-09-01,2024,9,ICON,-0.9171,2026,0.0,B.OPR DOM
2024-09-01,2024,9,MERATUS,26.6712,2026,0.0,B.OPR DOM
2024-09-01,2024,9,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-09-01,2024,9,PPNP,0.0,2026,0.0,B.OPR DOM
2024-10-01,2024,10,TANTO,0.3177,2026,0.0,B.OPR DOM
2024-10-01,2024,10,SPI,0.4249,2026,0.0,B.OPR DOM
2024-10-01,2024,10,MERATUS,6.0264,2026,0.0,B.OPR DOM
2024-10-01,2024,10,ICON,-0.9171,2026,0.0,B.OPR DOM
2024-10-01,2024,10,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-11-01,2024,11,TANTO,0.3029,2026,0.0,B.OPR DOM
2024-11-01,2024,11,SPI,0.5819,2026,0.0,B.OPR DOM
2024-11-01,2024,11,MERATUS,3.4162,2026,0.0,B.OPR DOM
2024-11-01,2024,11,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-11-01,2024,11,ICON,-0.9171,2026,0.0,B.OPR DOM
2024-11-01,2024,11,SSL,0.0,2026,0.0,B.OPR DOM
2024-12-01,2024,12,TANTO,0.2756,2026,0.0,B.OPR DOM
2024-12-01,2024,12,SPI,0.8421,2026,0.0,B.OPR DOM
2024-12-01,2024,12,MERATUS,2.5894,2026,0.0,B.OPR DOM
2024-12-01,2024,12,TEMAS,0.0,2026,0.0,B.OPR DOM
2024-12-01,2024,12,ICON,-0.9015,2026,0.0,B.OPR DOM
2025-01-01,2025,1,TANTO,0.0,2026,0.0,B.OPR DOM
2025-01-01,2025,1,SPIL,0.0,2026,0.0,B.OPR DOM
2025-01-01,2025,1,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-01-01,2025,1,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-01-01,2025,1,ICON,0.0,2026,0.0,B.OPR DOM
2025-02-01,2025,2,TANTO,0.0,2026,0.0,B.OPR DOM
2025-02-01,2025,2,SPIL,0.0,2026,0.0,B.OPR DOM
2025-02-01,2025,2,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-02-01,2025,2,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-02-01,2025,2,ICON,0.0,2026,0.0,B.OPR DOM
2025-03-01,2025,3,TANTO,0.0,2026,0.0,B.OPR DOM
2025-03-01,2025,3,SPIL,0.0,2026,0.0,B.OPR DOM
2025-03-01,2025,3,ICON LINE,0.0,2026,0.0,B.OPR DOM
2025-03-01,2025,3,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-03-02,2025,3,PPNP,0.0,2026,0.0,B.OPR DOM
2025-03-03,2025,3,MAA,0.0,2026,0.0,B.OPR DOM
2025-03-04,2025,3,TAS,0.0,2026,0.0,B.OPR DOM
2025-03-05,2025,3,CTP,0.0,2026,0.0,B.OPR DOM
2025-04-01,2025,4,TIL,0.0,2026,0.0,B.OPR DOM
2025-04-02,2025,4,SPI,0.0,2026,0.0,B.OPR DOM
2025-04-03,2025,4,ICN,0.0,2026,0.0,B.OPR DOM
2025-04-04,2025,4,MPN,0.0,2026,0.0,B.OPR DOM
2025-04-05,2025,4,PNJ,0.0,2026,0.0,B.OPR DOM
2025-04-06,2025,4,MAA,0.0,2026,0.0,B.OPR DOM
2025-04-07,2025,4,TAS,0.0,2026,0.0,B.OPR DOM
2025-04-08,2025,4,CTP,0.0,2026,0.0,B.OPR DOM
2025-05-01,2025,5,TANTO,0.0,2026,0.0,B.OPR DOM
2025-05-02,2025,5,SPIL,0.0,2026,0.0,B.OPR DOM
2025-05-03,2025,5,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-05-04,2025,5,ICON LINE,0.0,2026,0.0,B.OPR DOM
2025-05-05,2025,5,PPNP,0.0,2026,0.0,B.OPR DOM
2025-05-06,2025,5,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-06-07,2025,6,TANTO,0.0,2026,0.0,B.OPR DOM
2025-06-08,2025,6,SPIL,0.0,2026,0.0,B.OPR DOM
2025-06-09,2025,6,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-06-10,2025,6,ICON LINE,0.0,2026,0.0,B.OPR DOM
2025-06-11,2025,6,PPNP,0.0,2026,0.0,B.OPR DOM
2025-06-12,2025,6,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-07-01,2025,7,ICON,0.0,2026,0.0,B.OPR DOM
2025-07-02,2025,7,TANTO,0.0,2026,0.0,B.OPR DOM
2025-07-03,2025,7,SPIL,0.0,2026,0.0,B.OPR DOM
2025-07-04,2025,7,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-07-05,2025,7,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-07-06,2025,7,PPNP,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,ICON,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,TANTO,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,SPIL,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-08-01,2025,8,PPNP,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,TANTO,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,SPI,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,ICON,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-09-01,2025,9,PPNP,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,TANTO,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,SPI,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,ICON,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-10-01,2025,10,PPNP,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,TANTO,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,SPI,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,TEMAS,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,ICON,0.0,2026,0.0,B.OPR DOM
2025-11-01,2025,11,PPNP,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,TANTO,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,MERATUS,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,SPI,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,ICON,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,PPNP,0.0,2026,0.0,B.OPR DOM
2025-12-01,2025,12,TEMAS,0.0,2026,0.0,B.OPR DOM
2026-01-16,2026,1,TANTO,-0.3341,2026,2928.0,B.OPR DOM
2026-01-17,2026,1,SPI,3.0673,2026,2660.0,B.OPR DOM
2026-01-18,2026,1,MERATUS,4.562,2026,1346.0,B.OPR DOM
2026-01-19,2026,1,TEMAS,0.0,2026,0.0,B.OPR DOM
2026-01-21,2026,1,PPNP,0.0,2026,0.0,B.OPR DOM
2026-01-22,2026,1,ICON,0.0,2026,0.0,B.OPR DOM
