date,year,month,lop,persentase,tahun_kategori,total_teus,sumber_sheet
2025-03-10,2025,3,KMT,0.0,2024,0.0,B.OPR INT
2025-03-11,2025,3,ONE,0.0,2024,0.0,B.OPR INT
2025-03-12,2025,3,YML,0.0,2024,0.0,B.OPR INT
2025-03-13,2025,3,GSL,0.0,2024,0.0,B.OPR INT
2025-03-14,2025,3,NSS,0.0,2024,0.0,B.OPR INT
2025-03-15,2025,3,ANL,0.0,2024,0.0,B.OPR INT
2025-03-16,2025,3,TSL,0.0,2024,0.0,B.OPR INT
2025-03-17,2025,3,RCL,0.0,2024,0.0,B.OPR INT
2025-03-18,2025,3,LMA,0.0,2024,0.0,B.OPR INT
2025-03-19,2025,3,BEN,0.0,2024,0.0,B.OPR INT
2025-03-20,2025,3,HPL,0.0,2024,0.0,B.OPR INT
2025-03-21,2025,3,PIL,0.0,2024,0.0,B.OPR INT
2025-03-22,2025,3,KAL,0.0,2024,0.0,B.OPR INT
2025-03-23,2025,3,XCL,0.0,2024,0.0,B.OPR INT
2025-03-24,2025,3,KSL,0.0,2024,0.0,B.OPR INT
2025-03-25,2025,3,ACL,0.0,2024,0.0,B.OPR INT
2025-03-26,2025,3,ESL,0.0,2024,0.0,B.OPR INT
2025-04-02,2025,4,CMA,0.0,2024,0.0,B.OPR INT
2025-04-03,2025,4,SSL,0.0,2024,0.0,B.OPR INT
2025-04-04,2025,4,MSK,0.0,2024,0.0,B.OPR INT
2025-04-05,2025,4,EMC,0.0,2024,0.0,B.OPR INT
2025-04-06,2025,4,MSC,0.0,2024,0.0,B.OPR INT
2025-04-07,2025,4,COS,0.0,2024,0.0,B.OPR INT
2025-04-08,2025,4,WHL,0.0,2024,0.0,B.OPR INT
2025-04-09,2025,4,SIT,0.0,2024,0.0,B.OPR INT
2025-04-10,2025,4,OOL,0.0,2024,0.0,B.OPR INT
2025-04-11,2025,4,ONE,0.0,2024,0.0,B.OPR INT
2025-04-12,2025,4,KMT,0.0,2024,0.0,B.OPR INT
2025-04-13,2025,4,GSL,0.0,2024,0.0,B.OPR INT
2025-04-14,2025,4,YML,0.0,2024,0.0,B.OPR INT
2025-04-15,2025,4,NSS,0.0,2024,0.0,B.OPR INT
2025-04-16,2025,4,TSL,0.0,2024,0.0,B.OPR INT
2025-04-17,2025,4,ANL,0.0,2024,0.0,B.OPR INT
2025-04-18,2025,4,RCL,0.0,2024,0.0,B.OPR INT
2025-04-19,2025,4,LMA,0.0,2024,0.0,B.OPR INT
2025-04-20,2025,4,BEN,0.0,2024,0.0,B.OPR INT
2025-04-21,2025,4,HPL,0.0,2024,0.0,B.OPR INT
2025-04-22,2025,4,PIL,0.0,2024,0.0,B.OPR INT
2025-04-23,2025,4,KAL,0.0,2024,0.0,B.OPR INT
2025-04-24,2025,4,XCL,0.0,2024,0.0,B.OPR INT
2025-04-25,2025,4,KSL,0.0,2024,0.0,B.OPR INT
2025-04-26,2025,4,ACL,0.0,2024,0.0,B.OPR INT
2025-04-27,2025,4,ESL,0.0,2024,0.0,B.OPR INT
2025-05-04,2025,5,CMA,0.0,2024,0.0,B.OPR INT
2025-05-05,2025,5,MSK,0.0,2024,0.0,B.OPR INT
2025-05-06,2025,5,EMC,0.0,2024,0.0,B.OPR INT
2025-05-07,2025,5,ONE,0.0,2024,0.0,B.OPR INT
2025-05-08,2025,5,COSCO,0.0,2024,0.0,B.OPR INT
2025-05-09,2025,5,MSC,0.0,2024,0.0,B.OPR INT
2025-05-10,2025,5,OOCL,0.0,2024,0.0,B.OPR INT
2025-05-11,2025,5,WHL,0.0,2024,0.0,B.OPR INT
2025-05-12,2025,5,SITC,0.0,2024,0.0,B.OPR INT
2025-05-13,2025,5,RCL,0.0,2024,0.0,B.OPR INT
2025-05-14,2025,5,HAPAG,0.0,2024,0.0,B.OPR INT
2025-05-15,2025,5,YML,0.0,2024,0.0,B.OPR INT
2025-05-16,2025,5,KMTC,0.0,2024,0.0,B.OPR INT
2025-05-17,2025,5,GSL,0.0,2024,0.0,B.OPR INT
2025-05-18,2025,5,SSL,0.0,2024,0.0,B.OPR INT
2025-05-19,2025,5,PIL,0.0,2024,0.0,B.OPR INT
2025-05-20,2025,5,TSL,0.0,2024,0.0,B.OPR INT
2025-05-21,2025,5,NSS,0.0,2024,0.0,B.OPR INT
2025-05-22,2025,5,OTHERS,0.0,2024,0.0,B.OPR INT
2025-05-23,2025,5,XCL,0.0,2024,0.0,B.OPR INT
2025-05-24,2025,5,HMM,0.0,2024,0.0,B.OPR INT
2025-05-25,2025,5,MELL,0.0,2024,0.0,B.OPR INT
2025-05-26,2025,5,SWI,0.0,2024,0.0,B.OPR INT
2025-05-27,2025,5,KRL,0.0,2024,0.0,B.OPR INT
2025-05-28,2025,5,BEN,0.0,2024,0.0,B.OPR INT
2025-05-29,2025,5,KSL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,CMA,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,MSK,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,EMC,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,ONE,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,COSCO,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,MSC,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,OOCL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,WHL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,SITC,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,RCL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,HAPAG,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,YML,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,KMTC,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,GSL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,SSL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,PIL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,TSL,0.0,2024,0.0,B.OPR INT
2025-06-01,2025,6,NSS,0.0,2024,0.0,B.OPR INT
2025-06-02,2025,6,OTHERS,0.0,2024,0.0,B.OPR INT
2025-06-03,2025,6,XCL,0.0,2024,0.0,B.OPR INT
2025-06-04,2025,6,HMM,0.0,2024,0.0,B.OPR INT
2025-06-05,2025,6,MELL,0.0,2024,0.0,B.OPR INT
2025-06-06,2025,6,SWI,0.0,2024,0.0,B.OPR INT
2025-06-07,2025,6,KRL,0.0,2024,0.0,B.OPR INT
2025-06-08,2025,6,BEN,0.0,2024,0.0,B.OPR INT
2025-06-09,2025,6,KSL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,OOCL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,RCL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,SITC,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,HAPAG,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,YML,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,KMTC,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,OTHER,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,GSL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,SSL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,PIL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,ANL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,HMM,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,XCL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,MELL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,KRL,0.0,2024,0.0,B.OPR INT
2025-07-01,2025,7,KSL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,CMA,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,EMC,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,MSK,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,MSC,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,ONE,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,WHL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,COSCO,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,OOCL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,RCL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,SITC,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,HAPAG,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,YML,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,KMTC,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,OTHER,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,GSL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,SSL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,PIL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,ANL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,HMM,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,XCL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,MELL,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,BEN,0.0,2024,0.0,B.OPR INT
2025-08-01,2025,8,KRL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,CMA,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,EMC,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,MSK,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,MSC,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,ONE,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,WHL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,COSCO,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,OOCL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,RCL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,SITC,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,HAPAG,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,YML,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,KMTC,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,OTHER,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,GSL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,SSL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,PIL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,ANL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,HMM,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,XCL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,MELL,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,BEN,0.0,2024,0.0,B.OPR INT
2025-09-01,2025,9,KRL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,CMA,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,EMC,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,MSK,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,MSC,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,ONE,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,WHL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,COSCO,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,OOCL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,RCL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,SITC,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,HAPAG,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,YML,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,KMTC,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,OTHER,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,GSL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,SSL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,PIL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,ANL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,HMM,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,XCL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,MELL,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,BEN,0.0,2024,0.0,B.OPR INT
2025-10-01,2025,10,KRL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,CMA,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,EMC,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,MSK,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,MSC,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,ONE,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,WHL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,COSCO,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,OOCL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,RCL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,HAPAG,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,SITC,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,KMTC,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,YML,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,GSL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,OTHER,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,SSL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,PIL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,ANL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,HMM,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,XCL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,MELL,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,BEN,0.0,2024,0.0,B.OPR INT
2025-11-01,2025,11,KRL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,CMA,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,MSK,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,EMC,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,MSC,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,ONE,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,COSCO,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,OOCL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,WHL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,SITC,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,HAPAG,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,RCL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,PIL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,YML,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,KMTC,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,OTHERS,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,TSL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,SSL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,GSL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,NSS,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,HMM,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,XCL,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,SWI,0.0,2024,0.0,B.OPR INT
2025-12-01,2025,12,MELL,0.0,2024,0.0,B.OPR INT
2025-12-02,2025,12,KRL,0.0,2024,0.0,B.OPR INT
2026-01-01,2026,1,CMA,0.1683,2024,0.0,B.OPR INT
2026-01-02,2026,1,EMC,0.1768,2024,0.0,B.OPR INT
2026-01-03,2026,1,MSK,0.0499,2024,0.0,B.OPR INT
2026-01-04,2026,1,MSC,0.4508,2024,0.0,B.OPR INT
2026-01-05,2026,1,ONE,-0.0993,2024,0.0,B.OPR INT
2026-01-06,2026,1,COSCO,-0.4347,2024,0.0,B.OPR INT
2026-01-07,2026,1,OOCL,-0.1427,2024,0.0,B.OPR INT
2026-01-08,2026,1,PIL,1.6793,2024,0.0,B.OPR INT
2026-01-09,2026,1,HAPAG,-0.0732,2024,0.0,B.OPR INT
2026-01-10,2026,1,SITC,-0.3406,2024,0.0,B.OPR INT
2026-01-11,2026,1,WHL,-0.5851,2024,0.0,B.OPR INT
2026-01-12,2026,1,RCL,-0.2345,2024,0.0,B.OPR INT
2026-01-13,2026,1,YML,-0.0046,2024,0.0,B.OPR INT
2026-01-14,2026,1,SSL,0.2373,2024,0.0,B.OPR INT
2026-01-15,2026,1,KMTC,-0.2787,2024,0.0,B.OPR INT
2026-01-16,2026,1,TSL,0.0,2024,0.0,B.OPR INT
2026-01-17,2026,1,HMM,1.7778,2024,0.0,B.OPR INT
2026-01-18,2026,1,GSL,-0.231,2024,0.0,B.OPR INT
2026-01-19,2026,1,OTHERS,0.1077,2024,0.0,B.OPR INT
2026-01-20,2026,1,XCL,0.4459,2024,0.0,B.OPR INT
2026-01-21,2026,1,NSS,0.0,2024,0.0,B.OPR INT
2026-01-22,2026,1,SWI,9.5769,2024,0.0,B.OPR INT
2026-01-23,2026,1,MELL,-0.465,2024,0.0,B.OPR INT
2026-01-24,2026,1,KRL,0.0,2024,0.0,B.OPR INT
2026-01-25,2026,1,BEN,0.0,2024,0.0,B.OPR INT
2026-01-26,2026,1,KSL,0.0,2024,0.0,B.OPR INT
2024-01-01,2024,1,CMA,0.1715,2025,0.0,B.OPR INT
2024-01-02,2024,1,EMC,0.0886,2025,0.0,B.OPR INT
2024-01-03,2024,1,MSC,-0.0329,2025,0.0,B.OPR INT
2024-01-04,2024,1,ONE,-0.1184,2025,0.0,B.OPR INT
2024-01-05,2024,1,MSK,-0.2962,2025,0.0,B.OPR INT
2024-01-06,2024,1,WHL,0.1297,2025,0.0,B.OPR INT
2024-01-07,2024,1,COSCO,-0.354,2025,0.0,B.OPR INT
2024-01-08,2024,1,OOCL,0.0457,2025,0.0,B.OPR INT
2024-01-09,2024,1,RCL,4.4919,2025,0.0,B.OPR INT
2024-01-10,2024,1,SITC,-0.2173,2025,0.0,B.OPR INT
2024-01-11,2024,1,HPL,0.3761,2025,0.0,B.OPR INT
2024-01-12,2024,1,YML,0.149,2025,0.0,B.OPR INT
2024-01-13,2024,1,KMTC,-0.4946,2025,0.0,B.OPR INT
2024-01-14,2024,1,GSL,0.2926,2025,0.0,B.OPR INT
2024-01-15,2024,1,PIL,-0.565,2025,0.0,B.OPR INT
2024-01-16,2024,1,SSL,-0.6106,2025,0.0,B.OPR INT
2024-01-17,2024,1,HMM,-0.7255,2025,0.0,B.OPR INT
2024-01-18,2024,1,ANL,0.0,2025,0.0,B.OPR INT
2024-01-19,2024,1,XCL,-0.8709,2025,0.0,B.OPR INT
2024-01-20,2024,1,KRL,0.0,2025,0.0,B.OPR INT
2024-01-21,2024,1,KSL,0.0,2025,0.0,B.OPR INT
2024-01-22,2024,1,MELL,-1.0,2025,0.0,B.OPR INT
2024-01-23,2024,1,OTHER,0.3805,2025,0.0,B.OPR INT
2024-02-01,2024,2,EMC,0.0124,2025,0.0,B.OPR INT
2024-02-02,2024,2,CMA,0.0298,2025,0.0,B.OPR INT
2024-02-03,2024,2,MSK,-0.1471,2025,0.0,B.OPR INT
2024-02-04,2024,2,ONE,-0.0679,2025,0.0,B.OPR INT
2024-02-05,2024,2,MSC,-0.1306,2025,0.0,B.OPR INT
2024-02-06,2024,2,COSCO,-0.4033,2025,0.0,B.OPR INT
2024-02-07,2024,2,WHL,0.0234,2025,0.0,B.OPR INT
2024-02-08,2024,2,OOCL,0.2074,2025,0.0,B.OPR INT
2024-02-09,2024,2,RCL,5.4166,2025,0.0,B.OPR INT
2024-02-10,2024,2,OTHER,0.4733,2025,0.0,B.OPR INT
2024-02-11,2024,2,SITC,-0.189,2025,0.0,B.OPR INT
2024-02-12,2024,2,HAPAG,0.48,2025,0.0,B.OPR INT
2024-02-13,2024,2,YML,0.2725,2025,0.0,B.OPR INT
2024-02-14,2024,2,KMTC,-0.3693,2025,0.0,B.OPR INT
2024-02-15,2024,2,GSL,0.3486,2025,0.0,B.OPR INT
2024-02-16,2024,2,PIL,-0.4338,2025,0.0,B.OPR INT
2024-02-17,2024,2,SSL,-0.5488,2025,0.0,B.OPR INT
2024-02-18,2024,2,ANL,0.0,2025,0.0,B.OPR INT
2024-02-19,2024,2,HMM,-0.7196,2025,0.0,B.OPR INT
2024-02-20,2024,2,XCL,-0.8162,2025,0.0,B.OPR INT
2024-02-21,2024,2,MELL,-0.6935,2025,0.0,B.OPR INT
2024-02-22,2024,2,KRL,-0.6602,2025,0.0,B.OPR INT
2024-02-23,2024,2,KSL,0.0,2025,0.0,B.OPR INT
2024-03-01,2024,3,EMC,0.1285,2025,0.0,B.OPR INT
2024-03-02,2024,3,CMA,0.2425,2025,0.0,B.OPR INT
2024-03-03,2024,3,MSK,-0.123,2025,0.0,B.OPR INT
2024-03-04,2024,3,ONE,-0.0312,2025,0.0,B.OPR INT
2024-03-05,2024,3,MSC,-0.0996,2025,0.0,B.OPR INT
2024-03-06,2024,3,WHL,0.4138,2025,0.0,B.OPR INT
2024-03-07,2024,3,COSCO,-0.3562,2025,0.0,B.OPR INT
2024-03-08,2024,3,OOCL,0.2248,2025,0.0,B.OPR INT
2024-03-09,2024,3,OTHER,0.2284,2025,0.0,B.OPR INT
2024-03-10,2024,3,RCL,2.7354,2025,0.0,B.OPR INT
2024-03-11,2024,3,HAPAG,0.4762,2025,0.0,B.OPR INT
2024-03-12,2024,3,SITC,-0.1476,2025,0.0,B.OPR INT
2024-03-13,2024,3,YML,0.0555,2025,0.0,B.OPR INT
2024-03-14,2024,3,KMTC,-0.3166,2025,0.0,B.OPR INT
2024-03-15,2024,3,GSL,0.5316,2025,0.0,B.OPR INT
2024-03-16,2024,3,PIL,-0.4505,2025,0.0,B.OPR INT
2024-03-17,2024,3,SSL,-0.4181,2025,0.0,B.OPR INT
2024-03-18,2024,3,ANL,0.0,2025,0.0,B.OPR INT
2024-03-19,2024,3,HMM,-0.6865,2025,0.0,B.OPR INT
2024-03-20,2024,3,XCL,-0.8217,2025,0.0,B.OPR INT
2024-03-21,2024,3,MELL,0.3011,2025,0.0,B.OPR INT
2024-03-22,2024,3,KRL,-0.375,2025,0.0,B.OPR INT
2024-03-23,2024,3,KSL,0.0,2025,0.0,B.OPR INT
2024-04-01,2024,4,CMA,0.2241,2025,0.0,B.OPR INT
2024-04-02,2024,4,EMC,0.0094,2025,0.0,B.OPR INT
2024-04-03,2024,4,MSK,-0.1511,2025,0.0,B.OPR INT
2024-04-04,2024,4,ONE,-0.05,2025,0.0,B.OPR INT
2024-04-05,2024,4,MSC,-0.0495,2025,0.0,B.OPR INT
2024-04-06,2024,4,WHL,0.3763,2025,0.0,B.OPR INT
2024-04-07,2024,4,COSCO,-0.3937,2025,0.0,B.OPR INT
2024-04-08,2024,4,OOCL,0.2169,2025,0.0,B.OPR INT
2024-04-09,2024,4,OTHER,0.8949,2025,0.0,B.OPR INT
2024-04-10,2024,4,RCL,1.1752,2025,0.0,B.OPR INT
2024-04-11,2024,4,SITC,-0.1267,2025,0.0,B.OPR INT
2024-04-12,2024,4,HAPAG,0.4219,2025,0.0,B.OPR INT
2024-04-13,2024,4,YML,0.0618,2025,0.0,B.OPR INT
2024-04-14,2024,4,KMTC,-0.2766,2025,0.0,B.OPR INT
2024-04-15,2024,4,GSL,0.8091,2025,0.0,B.OPR INT
2024-04-16,2024,4,PIL,-0.5236,2025,0.0,B.OPR INT
2024-04-17,2024,4,SSL,-0.3891,2025,0.0,B.OPR INT
2024-04-18,2024,4,ANL,0.0,2025,0.0,B.OPR INT
2024-04-19,2024,4,HMM,-0.7081,2025,0.0,B.OPR INT
2024-04-20,2024,4,XCL,-0.8106,2025,0.0,B.OPR INT
2024-04-21,2024,4,MELL,-0.2708,2025,0.0,B.OPR INT
2024-04-22,2024,4,SWI,0.0,2025,0.0,B.OPR INT
2024-04-23,2024,4,KRL,-0.375,2025,0.0,B.OPR INT
2024-04-24,2024,4,KSL,0.0,2025,0.0,B.OPR INT
2024-05-01,2024,5,CMA,0.3162,2025,0.0,B.OPR INT
2024-05-02,2024,5,EMC,0.1267,2025,0.0,B.OPR INT
2024-05-03,2024,5,MSK,-0.1154,2025,0.0,B.OPR INT
2024-05-04,2024,5,MSC,0.081,2025,0.0,B.OPR INT
2024-05-05,2024,5,ONE,-0.0002,2025,0.0,B.OPR INT
2024-05-06,2024,5,WHL,0.4259,2025,0.0,B.OPR INT
2024-05-07,2024,5,COSCO,-0.363,2025,0.0,B.OPR INT
2024-05-08,2024,5,OOCL,0.2226,2025,0.0,B.OPR INT
2024-05-09,2024,5,RCL,1.1604,2025,0.0,B.OPR INT
2024-05-10,2024,5,SITC,-0.0869,2025,0.0,B.OPR INT
2024-05-11,2024,5,HAPAG,0.4424,2025,0.0,B.OPR INT
2024-05-12,2024,5,YML,0.0746,2025,0.0,B.OPR INT
2024-05-13,2024,5,KMTC,-0.0971,2025,0.0,B.OPR INT
2024-05-14,2024,5,TSL,0.0,2025,0.0,B.OPR INT
2024-05-15,2024,5,OTHER,-0.1349,2025,0.0,B.OPR INT
2024-05-16,2024,5,GSL,0.9304,2025,0.0,B.OPR INT
2024-05-17,2024,5,PIL,-0.5055,2025,0.0,B.OPR INT
2024-05-18,2024,5,SSL,-0.3792,2025,0.0,B.OPR INT
2024-05-19,2024,5,ANL,0.0,2025,0.0,B.OPR INT
2024-05-20,2024,5,HMM,-0.6616,2025,0.0,B.OPR INT
2024-05-21,2024,5,XCL,-0.7792,2025,0.0,B.OPR INT
2024-05-22,2024,5,MELL,-0.2077,2025,0.0,B.OPR INT
2024-05-23,2024,5,KRL,-0.7799,2025,0.0,B.OPR INT
2024-05-24,2024,5,KSL,-1.0,2025,0.0,B.OPR INT
2024-06-01,2024,6,CMA,0.1997,2025,0.0,B.OPR INT
2024-06-01,2024,6,EMC,0.1077,2025,0.0,B.OPR INT
2024-06-01,2024,6,MSK,-0.0545,2025,0.0,B.OPR INT
2024-06-01,2024,6,MSC,0.0995,2025,0.0,B.OPR INT
2024-06-01,2024,6,ONE,0.0145,2025,0.0,B.OPR INT
2024-06-01,2024,6,WHL,0.3785,2025,0.0,B.OPR INT
2024-06-01,2024,6,COSCO,-0.3647,2025,0.0,B.OPR INT
2024-06-01,2024,6,OOCL,0.1792,2025,0.0,B.OPR INT
2024-06-01,2024,6,RCL,0.7739,2025,0.0,B.OPR INT
2024-06-01,2024,6,SITC,-0.0295,2025,0.0,B.OPR INT
2024-06-01,2024,6,HAPAG,0.4066,2025,0.0,B.OPR INT
2024-06-01,2024,6,YML,0.1132,2025,0.0,B.OPR INT
2024-06-01,2024,6,KMTC,0.0802,2025,0.0,B.OPR INT
2024-06-01,2024,6,OTHER,-0.1663,2025,0.0,B.OPR INT
2024-06-01,2024,6,GSL,0.7858,2025,0.0,B.OPR INT
2024-06-01,2024,6,SSL,-0.327,2025,0.0,B.OPR INT
2024-06-01,2024,6,PIL,-0.4818,2025,0.0,B.OPR INT
2024-06-01,2024,6,ANL,0.0,2025,0.0,B.OPR INT
2024-06-01,2024,6,HMM,-0.6125,2025,0.0,B.OPR INT
2024-06-01,2024,6,XCL,-0.7684,2025,0.0,B.OPR INT
2024-06-21,2024,6,MELL,0.4899,2025,0.0,B.OPR INT
